split,featureset,cycle,confA,confB,n_estimators,max_features,max_depth,max_samples,criterion
class,f2fsr,26,gpw_gpw,ggt_mdd,200,7,13,0.289,entropy
class,f2fsr,26,tree_gpw,swc_gpw,200,5,23,0.904,gini
class,f2fsr,26,tree_gpw,ggt_mdd,200,7,31,0.431,gini
class,f2fsr,26,swc_gpw,ggt_mdd,200,7,21,0.384,gini
instance,f2fsr,26,gpw_tree,gpw_gpw,200,7,21,0.195,gini
instance,f2fsr,26,gpw_tree,tree_gpw,200,6,5,0.526,gini
instance,f2fsr,26,gpw_tree,swc_gpw,200,9,34,0.147,gini
instance,f2fsr,26,gpw_tree,ggt_mdd,200,9,34,0.147,gini
instance,f2fsr,26,gpw_gpw,tree_gpw,200,8,29,0.952,gini
instance,f2fsr,26,gpw_gpw,swc_gpw,200,7,13,0.289,entropy
instance,f2fsr,26,gpw_gpw,ggt_mdd,200,9,10,0.384,entropy
instance,f2fsr,26,tree_gpw,swc_gpw,200,9,19,0.62,gini
instance,f2fsr,26,tree_gpw,ggt_mdd,200,9,34,0.147,gini
instance,f2fsr,26,swc_gpw,ggt_mdd,200,7,31,0.431,gini
class,sumpb,26,gpw_tree,gpw_gpw,200,5,10,0.81,entropy
class,sumpb,26,gpw_tree,tree_gpw,200,7,21,0.384,gini
class,sumpb,26,gpw_tree,swc_gpw,200,9,34,0.147,gini
class,sumpb,26,gpw_tree,ggt_mdd,200,6,16,0.573,entropy
class,sumpb,26,gpw_gpw,tree_gpw,200,7,21,0.195,gini
class,sumpb,26,gpw_gpw,swc_gpw,200,6,8,0.81,entropy
class,sumpb,26,gpw_gpw,ggt_mdd,200,7,21,0.195,gini
class,sumpb,26,tree_gpw,swc_gpw,200,9,11,0.857,gini
class,sumpb,26,tree_gpw,ggt_mdd,200,5,7,0.384,gini
class,sumpb,26,swc_gpw,ggt_mdd,200,7,21,0.195,gini
instance,sumpb,26,gpw_tree,gpw_gpw,200,4,25,0.62,entropy
instance,sumpb,26,gpw_tree,tree_gpw,200,7,19,0.147,entropy
instance,sumpb,26,gpw_tree,swc_gpw,200,9,34,0.147,gini
instance,sumpb,26,gpw_tree,ggt_mdd,200,7,21,0.195,gini
instance,sumpb,26,gpw_gpw,tree_gpw,200,9,34,0.147,gini
instance,sumpb,26,gpw_gpw,swc_gpw,200,7,13,0.289,entropy
instance,sumpb,26,gpw_gpw,ggt_mdd,200,7,21,0.384,gini
instance,sumpb,26,tree_gpw,swc_gpw,200,5,23,0.904,gini
instance,sumpb,26,tree_gpw,ggt_mdd,200,8,12,0.242,entropy
instance,sumpb,26,swc_gpw,ggt_mdd,200,7,21,0.384,gini
class,combi,27,gpw_tree,gpw_gpw,200,7,2,0.1,gini
class,combi,27,gpw_tree,tree_gpw,200,11,3,0.289,entropy
class,combi,27,gpw_tree,swc_gpw,200,7,2,0.1,gini
class,combi,27,gpw_tree,ggt_mdd,200,9,2,0.526,gini
class,combi,27,gpw_gpw,tree_gpw,200,11,2,0.668,gini
class,combi,27,gpw_gpw,swc_gpw,200,11,2,0.668,gini
class,combi,27,gpw_gpw,ggt_mdd,200,8,23,0.1,entropy
class,combi,27,tree_gpw,swc_gpw,200,11,3,0.289,entropy
class,combi,27,tree_gpw,ggt_mdd,200,8,2,0.431,gini
class,combi,27,swc_gpw,ggt_mdd,200,5,38,0.1,gini
instance,combi,27,tree_tree,gpw_gpw,200,5,38,0.1,gini
instance,combi,27,tree_tree,gpw_tree,200,5,38,0.1,gini
instance,combi,27,tree_tree,swc_gpw,200,13,13,0.1,entropy
instance,combi,27,tree_tree,gpw_ggt,200,7,2,0.1,gini
instance,combi,27,gpw_gpw,gpw_tree,200,6,35,0.1,gini
instance,combi,27,gpw_gpw,swc_gpw,200,6,30,0.147,entropy
instance,combi,27,gpw_gpw,gpw_ggt,200,9,2,0.526,gini
instance,combi,27,gpw_tree,swc_gpw,200,6,35,0.1,gini
instance,combi,27,gpw_tree,gpw_ggt,200,5,38,0.1,gini
instance,combi,27,swc_gpw,gpw_ggt,200,10,17,0.952,entropy
class,f2f,27,gpw_tree,gpw_gpw,200,4,38,0.1,gini
class,f2f,27,gpw_tree,tree_gpw,200,6,2,0.1,gini
class,f2f,27,gpw_tree,swc_gpw,200,6,11,0.1,gini
class,f2f,27,gpw_tree,ggt_mdd,200,6,2,0.1,gini
class,f2f,27,gpw_gpw,tree_gpw,200,4,38,0.1,gini
class,f2f,27,gpw_gpw,swc_gpw,200,4,34,0.289,gini
class,f2f,27,gpw_gpw,ggt_mdd,200,5,35,0.1,gini
class,f2f,27,tree_gpw,swc_gpw,200,7,33,0.289,gini
class,f2f,27,tree_gpw,ggt_mdd,200,5,30,0.147,entropy
class,f2f,27,swc_gpw,ggt_mdd,200,8,21,0.479,entropy
instance,f2f,27,tree_tree,gpw_gpw,200,4,38,0.1,gini
instance,f2f,27,tree_tree,gpw_tree,200,5,13,0.384,entropy
instance,f2f,27,tree_tree,swc_gpw,200,5,6,0.904,entropy
instance,f2f,27,tree_tree,gpw_ggt,200,6,10,0.337,gini
instance,f2f,27,gpw_gpw,gpw_tree,200,4,38,0.1,gini
instance,f2f,27,gpw_gpw,swc_gpw,200,4,38,0.1,gini
instance,f2f,27,gpw_gpw,gpw_ggt,200,6,11,0.1,gini
instance,f2f,27,gpw_tree,swc_gpw,200,8,24,0.526,gini
instance,f2f,27,gpw_tree,gpw_ggt,200,7,32,0.668,gini
instance,f2f,27,swc_gpw,gpw_ggt,200,4,25,0.62,entropy
class,f2fsr,27,gpw_tree,gpw_gpw,200,6,11,0.1,gini
class,f2fsr,27,gpw_tree,tree_gpw,200,6,2,0.1,gini
class,f2fsr,27,gpw_tree,swc_gpw,200,6,2,0.1,gini
class,f2fsr,27,gpw_tree,ggt_mdd,200,6,2,0.431,gini
class,f2fsr,27,gpw_gpw,tree_gpw,200,4,38,0.1,gini
class,f2fsr,27,gpw_gpw,swc_gpw,200,6,23,0.1,entropy
class,f2fsr,27,gpw_gpw,ggt_mdd,200,6,37,0.242,gini
class,f2fsr,27,tree_gpw,swc_gpw,200,4,34,0.289,gini
class,f2fsr,27,tree_gpw,ggt_mdd,200,5,30,0.147,entropy
class,f2fsr,27,swc_gpw,ggt_mdd,200,8,21,0.479,entropy
instance,f2fsr,27,tree_tree,gpw_gpw,200,8,2,0.668,gini
instance,f2fsr,27,tree_tree,gpw_tree,200,7,19,0.715,gini
instance,f2fsr,27,tree_tree,swc_gpw,200,7,2,0.526,gini
instance,f2fsr,27,tree_tree,gpw_ggt,200,6,11,0.1,gini
instance,f2fsr,27,gpw_gpw,gpw_tree,200,6,2,0.1,gini
instance,f2fsr,27,gpw_gpw,swc_gpw,200,6,2,0.1,gini
instance,f2fsr,27,gpw_gpw,gpw_ggt,200,8,2,0.668,gini
instance,f2fsr,27,gpw_tree,swc_gpw,200,6,11,0.1,gini
instance,f2fsr,27,gpw_tree,gpw_ggt,200,6,2,0.1,gini
instance,f2fsr,27,swc_gpw,gpw_ggt,200,4,25,0.62,entropy
class,sumpb,27,gpw_tree,gpw_gpw,200,5,35,0.1,gini
class,sumpb,27,gpw_tree,tree_gpw,200,6,2,0.1,gini
class,sumpb,27,gpw_tree,swc_gpw,200,7,32,0.668,gini
class,sumpb,27,gpw_tree,ggt_mdd,200,7,2,0.526,gini
class,sumpb,27,gpw_gpw,tree_gpw,200,7,12,0.715,entropy
class,sumpb,27,gpw_gpw,swc_gpw,200,7,32,0.999,entropy
class,sumpb,27,gpw_gpw,ggt_mdd,200,6,11,0.1,gini
class,sumpb,27,tree_gpw,swc_gpw,200,8,3,0.289,entropy
class,sumpb,27,tree_gpw,ggt_mdd,200,9,13,0.1,entropy
class,sumpb,27,swc_gpw,ggt_mdd,200,4,38,0.1,gini
instance,sumpb,27,tree_tree,gpw_gpw,200,6,11,0.1,gini
instance,sumpb,27,tree_tree,gpw_tree,200,9,13,0.1,entropy
instance,sumpb,27,tree_tree,swc_gpw,200,9,13,0.1,entropy
instance,sumpb,27,tree_tree,gpw_ggt,200,6,11,0.1,gini
instance,sumpb,27,gpw_gpw,gpw_tree,200,6,37,0.242,gini
instance,sumpb,27,gpw_gpw,swc_gpw,200,5,30,0.147,entropy
instance,sumpb,27,gpw_gpw,gpw_ggt,200,6,2,0.431,gini
instance,sumpb,27,gpw_tree,swc_gpw,200,8,2,0.668,gini
instance,sumpb,27,gpw_tree,gpw_ggt,200,9,10,0.999,gini
instance,sumpb,27,swc_gpw,gpw_ggt,200,7,32,0.668,gini
class,combi,28,gpw_tree,gpw_gpw,200,11,17,0.147,gini
class,combi,28,gpw_tree,tree_gpw,200,12,15,0.62,gini
class,combi,28,gpw_tree,swc_gpw,200,7,3,0.147,gini
class,combi,28,gpw_tree,ggt_mdd,200,5,3,0.479,gini
class,combi,28,gpw_gpw,tree_gpw,200,6,7,0.431,gini
class,combi,28,gpw_gpw,swc_gpw,200,7,23,0.1,gini
class,combi,28,gpw_gpw,ggt_mdd,200,5,39,0.431,entropy
class,combi,28,tree_gpw,swc_gpw,200,10,6,0.1,gini
class,combi,28,tree_gpw,ggt_mdd,200,7,23,0.1,gini
class,combi,28,swc_gpw,ggt_mdd,200,7,3,0.147,gini
instance,combi,28,gpw_tree,tree_gpw,200,6,22,0.81,gini
instance,combi,28,gpw_tree,gpw_gpw,200,5,3,0.479,gini
instance,combi,28,gpw_tree,swc_gpw,200,12,12,0.952,gini
instance,combi,28,gpw_tree,ggt_mdd,200,7,3,0.147,gini
instance,combi,28,tree_gpw,gpw_gpw,200,12,15,0.62,gini
instance,combi,28,tree_gpw,swc_gpw,200,10,3,0.1,gini
instance,combi,28,tree_gpw,ggt_mdd,200,7,6,0.289,gini
instance,combi,28,gpw_gpw,swc_gpw,200,7,3,0.147,gini
instance,combi,28,gpw_gpw,ggt_mdd,200,12,16,0.762,entropy
instance,combi,28,swc_gpw,ggt_mdd,200,10,3,0.1,gini
class,f2f,28,gpw_tree,gpw_gpw,200,5,19,0.337,gini
class,f2f,28,gpw_tree,tree_gpw,200,5,3,0.147,gini
class,f2f,28,gpw_tree,swc_gpw,200,7,22,0.62,gini
class,f2f,28,gpw_tree,ggt_mdd,200,4,6,0.479,gini
class,f2f,28,gpw_gpw,tree_gpw,200,5,33,0.904,entropy
class,f2f,28,gpw_gpw,swc_gpw,200,8,17,0.147,gini
class,f2f,28,gpw_gpw,ggt_mdd,200,7,22,0.242,entropy
class,f2f,28,tree_gpw,swc_gpw,200,7,3,0.1,gini
class,f2f,28,tree_gpw,ggt_mdd,200,4,3,0.479,gini
class,f2f,28,swc_gpw,ggt_mdd,200,5,3,0.147,gini
instance,f2f,28,gpw_tree,tree_gpw,200,5,3,0.147,gini
instance,f2f,28,gpw_tree,gpw_gpw,200,4,39,0.431,entropy
instance,f2f,28,gpw_tree,swc_gpw,200,9,16,0.857,gini
instance,f2f,28,gpw_tree,ggt_mdd,200,4,17,0.147,entropy
instance,f2f,28,tree_gpw,gpw_gpw,200,8,17,0.147,gini
instance,f2f,28,tree_gpw,swc_gpw,200,5,7,0.81,gini
instance,f2f,28,tree_gpw,ggt_mdd,200,5,33,0.952,gini
instance,f2f,28,gpw_gpw,swc_gpw,200,7,20,0.999,gini
instance,f2f,28,gpw_gpw,ggt_mdd,200,4,17,0.147,entropy
instance,f2f,28,swc_gpw,ggt_mdd,200,4,3,0.479,gini
class,f2fsr,28,gpw_tree,gpw_gpw,200,5,19,0.337,gini
class,f2fsr,28,gpw_tree,tree_gpw,200,9,14,0.573,entropy
class,f2fsr,28,gpw_tree,swc_gpw,200,5,3,0.147,gini
class,f2fsr,28,gpw_tree,ggt_mdd,200,7,6,0.1,gini
class,f2fsr,28,gpw_gpw,tree_gpw,200,7,24,0.384,entropy
class,f2fsr,28,gpw_gpw,swc_gpw,200,6,23,0.1,gini
class,f2fsr,28,gpw_gpw,ggt_mdd,200,4,17,0.147,entropy
class,f2fsr,28,tree_gpw,swc_gpw,200,9,33,0.1,gini
class,f2fsr,28,tree_gpw,ggt_mdd,200,6,23,0.1,gini
class,f2fsr,28,swc_gpw,ggt_mdd,200,5,3,0.147,gini
instance,f2fsr,28,gpw_tree,tree_gpw,200,9,33,0.1,gini
instance,f2fsr,28,gpw_tree,gpw_gpw,200,5,3,0.147,gini
instance,f2fsr,28,gpw_tree,swc_gpw,200,5,25,0.668,gini
instance,f2fsr,28,gpw_tree,ggt_mdd,200,6,23,0.1,gini
instance,f2fsr,28,tree_gpw,gpw_gpw,200,8,4,0.526,entropy
instance,f2fsr,28,tree_gpw,swc_gpw,200,5,8,0.762,entropy
instance,f2fsr,28,tree_gpw,ggt_mdd,200,7,20,0.999,gini
instance,f2fsr,28,gpw_gpw,swc_gpw,200,4,17,0.147,entropy
instance,f2fsr,28,gpw_gpw,ggt_mdd,200,7,22,0.62,gini
instance,f2fsr,28,swc_gpw,ggt_mdd,200,5,3,0.147,gini
class,sumpb,28,gpw_tree,gpw_gpw,200,4,39,0.431,entropy
class,sumpb,28,gpw_tree,tree_gpw,200,8,17,0.147,gini
class,sumpb,28,gpw_tree,swc_gpw,200,5,33,0.904,entropy
class,sumpb,28,gpw_tree,ggt_mdd,200,6,23,0.1,gini
class,sumpb,28,gpw_gpw,tree_gpw,200,5,19,0.62,gini
class,sumpb,28,gpw_gpw,swc_gpw,200,8,4,0.526,entropy
class,sumpb,28,gpw_gpw,ggt_mdd,200,6,23,0.1,gini
class,sumpb,28,tree_gpw,swc_gpw,200,8,17,0.147,gini
class,sumpb,28,tree_gpw,ggt_mdd,200,4,17,0.147,entropy
class,sumpb,28,swc_gpw,ggt_mdd,200,6,6,0.289,gini
instance,sumpb,28,gpw_tree,tree_gpw,200,5,25,0.668,gini
instance,sumpb,28,gpw_tree,gpw_gpw,200,8,17,0.526,entropy
instance,sumpb,28,gpw_tree,swc_gpw,200,4,39,0.431,entropy
instance,sumpb,28,gpw_tree,ggt_mdd,200,7,3,0.1,gini
instance,sumpb,28,tree_gpw,gpw_gpw,200,8,16,0.857,gini
instance,sumpb,28,tree_gpw,swc_gpw,200,6,23,0.1,gini
instance,sumpb,28,tree_gpw,ggt_mdd,200,7,22,0.62,gini
instance,sumpb,28,gpw_gpw,swc_gpw,200,7,3,0.1,gini
instance,sumpb,28,gpw_gpw,ggt_mdd,200,9,14,0.573,entropy
instance,sumpb,28,swc_gpw,ggt_mdd,200,4,23,0.573,entropy
class,combi,29,gpw_tree,gpw_gpw,200,7,32,0.147,gini
class,combi,29,gpw_tree,tree_gpw,200,6,2,0.479,entropy
class,combi,29,gpw_tree,swc_gpw,200,7,32,0.147,gini
class,combi,29,gpw_tree,ggt_mdd,200,7,2,0.195,gini
class,combi,29,gpw_gpw,tree_gpw,200,9,21,0.337,gini
class,combi,29,gpw_gpw,swc_gpw,200,10,26,0.999,gini
class,combi,29,gpw_gpw,ggt_mdd,200,5,23,0.1,gini
class,combi,29,tree_gpw,swc_gpw,200,6,2,0.479,entropy
class,combi,29,tree_gpw,ggt_mdd,200,10,24,0.242,entropy
class,combi,29,swc_gpw,ggt_mdd,200,9,4,0.1,gini
instance,combi,29,tree_tree,gpw_gpw,200,7,2,0.195,gini
instance,combi,29,tree_tree,gpw_tree,200,11,37,0.857,gini
instance,combi,29,tree_tree,swc_gpw,200,9,4,0.1,gini
instance,combi,29,tree_tree,gpw_ggt,200,13,2,0.384,gini
instance,combi,29,gpw_gpw,gpw_tree,200,7,2,0.384,gini
instance,combi,29,gpw_gpw,swc_gpw,200,6,2,0.479,entropy
instance,combi,29,gpw_gpw,gpw_ggt,200,7,2,0.195,gini
instance,combi,29,gpw_tree,swc_gpw,200,7,28,0.337,gini
instance,combi,29,gpw_tree,gpw_ggt,200,9,6,0.999,gini
instance,combi,29,swc_gpw,gpw_ggt,200,6,31,0.479,entropy
class,f2f,29,gpw_tree,gpw_gpw,200,7,4,0.1,gini
class,f2f,29,gpw_tree,tree_gpw,200,5,2,0.384,gini
class,f2f,29,gpw_tree,swc_gpw,200,6,3,0.242,gini
class,f2f,29,gpw_tree,ggt_mdd,200,5,2,0.479,entropy
class,f2f,29,gpw_gpw,tree_gpw,200,4,30,0.431,entropy
class,f2f,29,gpw_gpw,swc_gpw,200,8,30,0.337,gini
class,f2f,29,gpw_gpw,ggt_mdd,200,7,4,0.1,gini
class,f2f,29,tree_gpw,swc_gpw,200,7,24,0.242,entropy
class,f2f,29,tree_gpw,ggt_mdd,200,7,24,0.242,entropy
class,f2f,29,swc_gpw,ggt_mdd,200,9,25,0.337,gini
instance,f2f,29,tree_tree,gpw_gpw,200,7,4,0.1,gini
instance,f2f,29,tree_tree,gpw_tree,200,9,14,0.81,gini
instance,f2f,29,tree_tree,swc_gpw,200,9,2,0.242,gini
instance,f2f,29,tree_tree,gpw_ggt,200,6,32,0.147,gini
instance,f2f,29,gpw_gpw,gpw_tree,200,6,32,0.147,gini
instance,f2f,29,gpw_gpw,swc_gpw,200,9,32,0.857,entropy
instance,f2f,29,gpw_gpw,gpw_ggt,200,5,2,0.384,gini
instance,f2f,29,gpw_tree,swc_gpw,200,7,35,0.62,gini
instance,f2f,29,gpw_tree,gpw_ggt,200,6,32,0.147,gini
instance,f2f,29,swc_gpw,gpw_ggt,200,6,32,0.147,gini
class,f2fsr,29,gpw_tree,gpw_gpw,200,9,2,0.242,gini
class,f2fsr,29,gpw_tree,tree_gpw,200,7,4,0.1,gini
class,f2fsr,29,gpw_tree,swc_gpw,200,7,4,0.1,gini
class,f2fsr,29,gpw_tree,ggt_mdd,200,5,2,0.384,gini
class,f2fsr,29,gpw_gpw,tree_gpw,200,6,2,0.195,gini
class,f2fsr,29,gpw_gpw,swc_gpw,200,5,2,0.479,entropy
class,f2fsr,29,gpw_gpw,ggt_mdd,200,6,3,0.242,gini
class,f2fsr,29,tree_gpw,swc_gpw,200,9,29,0.384,entropy
class,f2fsr,29,tree_gpw,ggt_mdd,200,6,14,0.195,entropy
class,f2fsr,29,swc_gpw,ggt_mdd,200,5,2,0.479,entropy
instance,f2fsr,29,tree_tree,gpw_gpw,200,5,7,0.195,gini
instance,f2fsr,29,tree_tree,gpw_tree,200,5,21,0.715,gini
instance,f2fsr,29,tree_tree,swc_gpw,200,5,2,0.384,gini
instance,f2fsr,29,tree_tree,gpw_ggt,200,7,4,0.1,gini
instance,f2fsr,29,gpw_gpw,gpw_tree,200,5,26,0.999,gini
instance,f2fsr,29,gpw_gpw,swc_gpw,200,4,23,0.1,gini
instance,f2fsr,29,gpw_gpw,gpw_ggt,200,4,23,0.1,gini
instance,f2fsr,29,gpw_tree,swc_gpw,200,9,34,0.999,entropy
instance,f2fsr,29,gpw_tree,gpw_ggt,200,9,4,0.715,entropy
instance,f2fsr,29,swc_gpw,gpw_ggt,200,9,4,0.715,entropy
class,sumpb,29,gpw_tree,gpw_gpw,200,7,4,0.1,gini
class,sumpb,29,gpw_tree,tree_gpw,200,6,2,0.195,gini
class,sumpb,29,gpw_tree,swc_gpw,200,6,32,0.147,gini
class,sumpb,29,gpw_tree,ggt_mdd,200,5,2,0.479,entropy
class,sumpb,29,gpw_gpw,tree_gpw,200,7,31,0.337,gini
class,sumpb,29,gpw_gpw,swc_gpw,200,5,32,0.668,entropy
class,sumpb,29,gpw_gpw,ggt_mdd,200,4,23,0.1,gini
class,sumpb,29,tree_gpw,swc_gpw,200,6,3,0.242,gini
class,sumpb,29,tree_gpw,ggt_mdd,200,8,4,0.715,entropy
class,sumpb,29,swc_gpw,ggt_mdd,200,5,7,0.195,gini
instance,sumpb,29,tree_tree,gpw_gpw,200,6,19,0.195,gini
instance,sumpb,29,tree_tree,gpw_tree,200,5,26,0.999,gini
instance,sumpb,29,tree_tree,swc_gpw,200,5,2,0.384,gini
instance,sumpb,29,tree_tree,gpw_ggt,200,6,28,0.337,gini
instance,sumpb,29,gpw_gpw,gpw_tree,200,5,2,0.479,entropy
instance,sumpb,29,gpw_gpw,swc_gpw,200,5,26,0.999,gini
instance,sumpb,29,gpw_gpw,gpw_ggt,200,7,26,0.999,gini
instance,sumpb,29,gpw_tree,swc_gpw,200,8,4,0.715,entropy
instance,sumpb,29,gpw_tree,gpw_ggt,200,7,13,0.81,gini
instance,sumpb,29,swc_gpw,gpw_ggt,200,6,28,0.337,gini
class,combi,2,ggt_mdd,gpw_tree,200,12,19,0.857,gini
class,combi,2,ggt_mdd,gpw_gpw,200,12,9,0.1,entropy
class,combi,2,ggt_mdd,swc_gpw,200,12,19,0.857,gini
class,combi,2,ggt_mdd,tree_gpw,200,11,2,0.526,entropy
class,combi,2,gpw_tree,gpw_gpw,200,5,37,0.857,gini
class,combi,2,gpw_tree,swc_gpw,200,9,2,0.715,entropy
class,combi,2,gpw_tree,tree_gpw,200,10,17,0.1,entropy
class,combi,2,gpw_gpw,swc_gpw,200,11,38,0.147,entropy
class,combi,2,gpw_gpw,tree_gpw,200,7,23,0.668,gini
class,combi,2,swc_gpw,tree_gpw,200,11,2,0.526,entropy
instance,combi,2,gpw_tree,gpw_gpw,200,5,34,0.1,gini
instance,combi,2,gpw_tree,tree_gpw,200,13,21,0.1,entropy
instance,combi,2,gpw_tree,swc_gpw,200,8,10,0.479,gini
instance,combi,2,gpw_tree,ggt_mdd,200,9,2,0.715,entropy
instance,combi,2,gpw_gpw,tree_gpw,200,9,2,0.715,entropy
instance,combi,2,gpw_gpw,swc_gpw,200,13,21,0.1,entropy
instance,combi,2,gpw_gpw,ggt_mdd,200,7,37,0.147,gini
instance,combi,2,tree_gpw,swc_gpw,200,12,9,0.1,entropy
instance,combi,2,tree_gpw,ggt_mdd,200,5,20,0.573,gini
instance,combi,2,swc_gpw,ggt_mdd,200,7,6,0.952,gini
class,f2f,2,ggt_mdd,gpw_tree,200,7,15,0.573,gini
class,f2f,2,ggt_mdd,gpw_gpw,200,4,3,0.952,entropy
class,f2f,2,ggt_mdd,swc_gpw,200,5,38,0.242,entropy
class,f2f,2,ggt_mdd,tree_gpw,200,7,2,0.715,entropy
class,f2f,2,gpw_tree,gpw_gpw,200,5,31,0.62,entropy
class,f2f,2,gpw_tree,swc_gpw,200,4,34,0.1,gini
class,f2f,2,gpw_tree,tree_gpw,200,8,38,0.147,entropy
class,f2f,2,gpw_gpw,swc_gpw,200,7,17,0.1,entropy
class,f2f,2,gpw_gpw,tree_gpw,200,9,31,0.762,gini
class,f2f,2,swc_gpw,tree_gpw,200,8,2,0.526,entropy
instance,f2f,2,gpw_tree,gpw_gpw,200,4,34,0.1,gini
instance,f2f,2,gpw_tree,tree_gpw,200,8,2,0.526,entropy
instance,f2f,2,gpw_tree,swc_gpw,200,9,37,0.479,gini
instance,f2f,2,gpw_tree,ggt_mdd,200,8,2,0.526,entropy
instance,f2f,2,gpw_gpw,tree_gpw,200,8,17,0.999,entropy
instance,f2f,2,gpw_gpw,swc_gpw,200,9,37,0.147,gini
instance,f2f,2,gpw_gpw,ggt_mdd,200,4,34,0.1,gini
instance,f2f,2,tree_gpw,swc_gpw,200,8,2,0.526,entropy
instance,f2f,2,tree_gpw,ggt_mdd,200,5,21,0.81,entropy
instance,f2f,2,swc_gpw,ggt_mdd,200,7,10,0.337,gini
class,f2fsr,2,ggt_mdd,gpw_tree,200,9,31,0.762,gini
class,f2fsr,2,ggt_mdd,gpw_gpw,200,7,2,0.715,entropy
class,f2fsr,2,ggt_mdd,swc_gpw,200,5,9,0.384,entropy
class,f2fsr,2,ggt_mdd,tree_gpw,200,8,2,0.526,entropy
class,f2fsr,2,gpw_tree,gpw_gpw,200,6,9,0.952,gini
class,f2fsr,2,gpw_tree,swc_gpw,200,7,2,0.715,entropy
class,f2fsr,2,gpw_tree,tree_gpw,200,7,17,0.1,entropy
class,f2fsr,2,gpw_gpw,swc_gpw,200,5,38,0.242,entropy
class,f2fsr,2,gpw_gpw,tree_gpw,200,8,34,0.904,gini
class,f2fsr,2,swc_gpw,tree_gpw,200,4,3,0.952,entropy
instance,f2fsr,2,gpw_tree,gpw_gpw,200,6,37,0.147,gini
instance,f2fsr,2,gpw_tree,tree_gpw,200,8,2,0.526,entropy
instance,f2fsr,2,gpw_tree,swc_gpw,200,9,31,0.762,gini
instance,f2fsr,2,gpw_tree,ggt_mdd,200,4,34,0.1,gini
instance,f2fsr,2,gpw_gpw,tree_gpw,200,9,33,0.668,entropy
instance,f2fsr,2,gpw_gpw,swc_gpw,200,7,2,0.715,entropy
instance,f2fsr,2,gpw_gpw,ggt_mdd,200,7,15,0.573,gini
instance,f2fsr,2,tree_gpw,swc_gpw,200,9,9,0.1,entropy
instance,f2fsr,2,tree_gpw,ggt_mdd,200,4,22,0.999,gini
instance,f2fsr,2,swc_gpw,ggt_mdd,200,6,10,0.479,gini
class,sumpb,2,ggt_mdd,gpw_tree,200,7,25,0.952,gini
class,sumpb,2,ggt_mdd,gpw_gpw,200,9,21,0.1,entropy
class,sumpb,2,ggt_mdd,swc_gpw,200,4,34,0.1,gini
class,sumpb,2,ggt_mdd,tree_gpw,200,8,2,0.526,entropy
class,sumpb,2,gpw_tree,gpw_gpw,200,6,10,0.479,gini
class,sumpb,2,gpw_tree,swc_gpw,200,8,2,0.526,entropy
class,sumpb,2,gpw_tree,tree_gpw,200,7,2,0.715,entropy
class,sumpb,2,gpw_gpw,swc_gpw,200,7,33,0.147,entropy
class,sumpb,2,gpw_gpw,tree_gpw,200,4,22,0.999,gini
class,sumpb,2,swc_gpw,tree_gpw,200,8,2,0.526,entropy
instance,sumpb,2,gpw_tree,gpw_gpw,200,6,20,0.147,entropy
instance,sumpb,2,gpw_tree,tree_gpw,200,9,21,0.1,entropy
instance,sumpb,2,gpw_tree,swc_gpw,200,7,2,0.715,entropy
instance,sumpb,2,gpw_tree,ggt_mdd,200,8,17,0.999,entropy
instance,sumpb,2,gpw_gpw,tree_gpw,200,9,21,0.1,entropy
instance,sumpb,2,gpw_gpw,swc_gpw,200,7,17,0.1,entropy
instance,sumpb,2,gpw_gpw,ggt_mdd,200,4,34,0.1,gini
instance,sumpb,2,tree_gpw,swc_gpw,200,7,33,0.147,entropy
instance,sumpb,2,tree_gpw,ggt_mdd,200,8,17,0.999,entropy
instance,sumpb,2,swc_gpw,ggt_mdd,200,7,28,0.526,entropy
class,combi,30,gpw_tree,tree_gpw,200,6,2,0.479,gini
class,combi,30,gpw_tree,gpw_gpw,200,7,10,0.242,gini
class,combi,30,gpw_tree,mdd_tree,200,6,2,0.479,gini
class,combi,30,gpw_tree,gpw_ggt,200,12,15,0.242,gini
class,combi,30,tree_gpw,gpw_gpw,200,5,5,0.289,gini
class,combi,30,tree_gpw,mdd_tree,200,5,31,0.526,gini
class,combi,30,tree_gpw,gpw_ggt,200,8,31,0.384,gini
class,combi,30,gpw_gpw,mdd_tree,200,8,31,0.384,gini
class,combi,30,gpw_gpw,gpw_ggt,200,7,21,0.147,gini
class,combi,30,mdd_tree,gpw_ggt,200,7,10,0.242,gini
instance,combi,30,swc_gpw,gpw_tree,200,6,2,0.479,gini
instance,combi,30,swc_gpw,tree_gpw,200,11,23,0.479,entropy
instance,combi,30,swc_gpw,gpw_gpw,200,6,19,0.431,gini
instance,combi,30,swc_gpw,ggt_mdd,200,6,26,0.526,gini
instance,combi,30,gpw_tree,tree_gpw,200,9,32,0.289,gini
instance,combi,30,gpw_tree,gpw_gpw,200,6,2,0.479,gini
instance,combi,30,gpw_tree,ggt_mdd,200,6,2,0.479,gini
instance,combi,30,tree_gpw,gpw_gpw,200,6,8,0.1,entropy
instance,combi,30,tree_gpw,ggt_mdd,200,11,23,0.479,entropy
instance,combi,30,gpw_gpw,ggt_mdd,200,7,36,0.952,entropy
class,f2f,30,gpw_tree,tree_gpw,200,5,2,0.479,gini
class,f2f,30,gpw_tree,gpw_gpw,200,6,31,0.384,gini
